"GSM1276497" "GSM1276498" "GSM1276499" "GSM1276500" "GSM1276501" "GSM1276502" "GSM1276503" "GSM1276504" "GSM1276505" "GSM1276506"
"AT5G13770" 884 638 813 517 984 466 2028 951 1008 305
"AT5G13780" 5907 2639 4617 2679 5670 1686 10863 4926 5792 1290
"AT5G13790" 3447 858 3340 1412 4819 1123 8005 3834 3100 868
"AT5G13800" 1217 1368 1256 1731 1557 970 2854 2054 2555 206
"AT5G13810" 719 1671 825 2147 1161 1340 1982 1456 2087 716
"AT5G13820" 98 1337 134 1283 245 799 350 1429 2229 540
"AT5G13825" 5 158 1 15 0 3 1 10 30 6
"AT5G13830" 316 45 223 63 259 32 454 124 151 6
"AT5G13840" 6519 1265 4964 951 5022 721 7368 3375 3599 297
"AT5G13845" 0 0 0 0 0 0 0 0 0 0
"AT5G13850" 11411 3355 8764 2891 10223 1940 18427 6741 6757 1686
"AT5G13860" 119 280 124 326 192 218 298 295 653 340
"AT5G13870" 212 105 229 111 248 66 441 261 208 34
"AT5G13880" 1 4 1 6 1 1 31 23 0 10
"AT5G13887" 12 0 7 3 7 1 4 1 0 0
"AT5G13890" 1112 1262 755 1055 997 662 1728 1191 1633 479
"AT5G13900" 0 0 0 0 0 0 0 0 0 0
"AT5G13910" 1 1 0 0 0 0 0 0 1 6
"AT5G13917" 0 0 0 0 0 0 0 0 0 0
"AT5G13920" 208 241 226 258 225 109 433 305 339 60
"AT5G13930" 1760 57640 6170 9318 3783 15609 15038 25572 199307 6291
"AT5G13940" 0 7 3 1 3 3 4 1 3 10
"AT5G13950" 2570 2519 2205 2029 2570 735 3320 2062 3245 538
"AT5G13960" 2797 1990 2580 2346 2296 943 3384 2370 2646 379
"AT5G13970" 1426 1092 1089 920 1308 534 1982 1002 1390 390
"AT5G13980" 6480 18660 6635 17678 9584 5688 12857 11955 27300 3185
"AT5G13990" 30 16 85 64 189 41 119 79 93 0
"AT5G14000" 1060 359 840 337 813 239 1624 566 650 465
"AT5G14010" 0 1 11 3 13 0 8 5 0 0
"AT5G14011" 0 0 0 0 0 0 0 0 0 0
"AT5G14020" 1 0 0 0 3 0 4 0 0 0
"AT5G14030" 8819 9303 8694 10728 9349 6769 18079 15881 20857 2806
"AT5G14035" 0 0 0 0 0 0 0 0 0 0
"AT5G14040" 26742 19599 20263 17177 25497 11447 38228 22079 34550 3490
"AT5G14050" 7939 2129 5537 1434 5875 640 8497 2295 3053 901
"AT5G14060" 4408 2350 3295 1562 4320 1248 8642 2627 2923 843
"AT5G14070" 66 36 36 246 109 146 214 607 313 10
"AT5G14080" 754 435 687 381 748 273 1188 328 461 196
"AT5G14090" 69 83 45 38 69 15 115 60 46 10
"AT5G14100" 983 434 999 431 1098 315 1831 690 739 57
"AT5G14105" 856 401 702 370 738 243 1780 839 730 207
"AT5G14110" 0 0 0 0 0 0 0 0 0 0
"AT5G14120" 507 394 367 482 389 323 927 866 858 72
"AT5G14130" 14 1693 1 24 1 33 0 118 323 24
"AT5G14140" 543 269 366 214 468 111 728 418 452 87
"AT5G14150" 2 23 6 13 8 13 32 12 60 2
"AT5G14160" 1 0 3 2 17 0 10 3 5 0
"AT5G14170" 4954 3856 4736 3936 5285 2018 8206 5444 8486 1150
"AT5G14180" 15 1098 87 7228 61 2490 35 4250 3621 131
"AT5G14200" 397 150 196 95 201 103 548 245 220 89
"AT5G14210" 370 380 652 448 932 167 1439 451 590 42
"AT5G14220" 1666 1067 1714 974 1956 594 3346 1610 1530 485
"AT5G14230" 743 3584 665 3444 879 2484 1239 3974 9247 263
"AT5G14240" 2032 2451 1912 2874 2345 1654 4255 3101 3392 361
"AT5G14250" 3766 3420 2985 2770 2927 1355 5151 2955 3579 463
"AT5G14260" 5909 1850 4907 1926 6442 1202 10597 3356 2618 438
"AT5G14270" 2917 2599 2917 2656 3020 750 4531 2443 4482 831
"AT5G14280" 927 1545 797 1337 797 727 1657 1464 2076 460
"AT5G14290" 1 16 1 10 0 0 0 3 4 0
"AT5G14300" 0 3 0 4 0 0 0 4 0 0
"AT5G14310" 710 1546 653 1277 729 1021 1438 1273 2489 131
"AT5G14320" 10266 3279 9585 3338 14915 3272 31405 11590 8926 2136
"AT5G14330" 2 0 2 0 24 0 26 3 0 0
"AT5G14340" 0 0 0 0 0 0 0 0 0 0
"AT5G14345" 0 0 1 0 2 0 2 0 0 0
"AT5G14350" 150 89 72 63 108 49 199 84 132 36
"AT5G14360" 1 0 4 0 5 0 3 0 0 0
"AT5G14370" 3505 1569 5239 1999 5187 1507 7398 4619 4658 1486
"AT5G14380" 66 36 0 10 35 24 104 103 243 39
"AT5G14390" 720 476 766 555 874 329 1185 759 861 299
"AT5G14400" 5 7 14 1 19 3 9 4 0 0
"AT5G14410" 469 304 418 242 742 115 1026 288 263 330
"AT5G14420" 1444 2729 1309 3329 1663 1391 2621 3088 4564 1004
"AT5G14430" 2683 4428 3132 6008 3598 3380 6693 5614 10290 489
"AT5G14440" 3113 1335 2439 1119 2525 525 3692 2347 2172 949
"AT5G14450" 2312 2351 4748 3685 5764 3626 7061 6164 7079 235
"AT5G14460" 2536 879 1626 750 2275 400 2973 889 778 640
"AT5G14470" 13 29 25 45 29 28 43 44 15 10
"AT5G14480" 521 1476 509 1388 567 795 897 1030 1070 60
"AT5G14490" 3 3 6 11 7 3 10 8 0 0
"AT5G14495" 0 0 0 0 0 0 0 0 0 0
"AT5G14500" 1398 2887 1632 1597 1954 779 3096 1983 3505 1545
"AT5G14510" 5 31 3 18 1 7 7 50 75 103
"AT5G14520" 14461 3163 9673 2811 9832 1164 13397 3943 5124 823
"AT5G14530" 1008 1054 1016 1469 1084 733 2153 1577 1969 97
"AT5G14540" 3348 3895 3017 3314 3916 2143 6665 5429 9590 1721
"AT5G14545" 0 0 0 0 0 0 0 0 0 0
"AT5G14550" 541 1039 519 1093 769 558 1046 908 1634 321
"AT5G14560" 0 1 0 0 3 0 3 0 0 0
"AT5G14565" 5 6 4 2 15 1 10 3 0 0
"AT5G14570" 6 33 3 11 12 12 7 4 8 16
"AT5G14580" 6215 700 3029 551 3743 132 3689 692 1494 208
"AT5G14590" 3128 1697 2238 1754 2513 830 3787 1948 2905 557
"AT5G14600" 1231 314 879 270 1136 184 1537 506 397 133
"AT5G14602" 2 1 0 4 0 2 1 0 0 0
"AT5G14610" 9148 4410 8310 4563 10011 2980 14857 6124 10897 494
"AT5G14620" 3273 2119 2661 2291 3545 1215 6258 2571 2540 556
"AT5G14640" 11002 3958 8767 5172 9914 3045 14220 4650 4685 1444
"AT5G14650" 28 5 69 6 94 16 67 14 15 0
"AT5G14660" 2880 536 1803 347 1955 252 3510 827 741 148
"AT5G14670" 3 4 4 4 3 5 8 14 9 0
"AT5G14680" 567 624 418 475 513 352 960 824 873 145
"AT5G14690" 795 371 693 304 785 74 2008 573 788 54
"AT5G14700" 53 985 61 616 56 341 87 310 1193 1006
"AT5G14710" 326 331 323 282 343 171 547 448 367 179
"AT5G14720" 2916 3528 2657 2643 3268 879 4085 2869 5039 1240
"AT5G14730" 1 5 4 2 0 4 5 6 1 0
"AT5G14740" 17 26 4 4 6 1 19 10 7 7
"AT5G14750" 747 1 465 6 564 2 930 62 0 86
"AT5G14760" 824 981 810 964 739 416 1128 755 1746 173
"AT5G14770" 660 221 414 130 451 40 572 154 203 150
"AT5G14780" 5445 12957 8047 12814 9510 8636 21702 18723 31753 2465
"AT5G14790" 1248 1215 1066 1164 1196 806 1755 1127 1628 287
"AT5G14800" 1742 820 5778 1999 5873 1278 6079 2972 3584 328
"AT5G14810" 7 51 5 2 43 7 45 8 10 0
"AT5G14820" 0 1 0 0 4 3 7 1 7 0
"AT5G14830" 14 13 64 30 160 72 74 84 207 30
"AT5G14840" 274 381 356 149 927 68 853 259 345 64
"AT5G14850" 849 600 941 752 880 285 1211 572 638 142
"AT5G14860" 15 83 2 31 4 65 2 111 137 19
"AT5G14870" 4 21 56 6 183 6 125 39 27 3
"AT5G14880" 142 135 433 274 521 256 798 325 274 65
"AT5G14890" 3 17 0 56 12 33 6 97 109 3
"AT5G14900" 1 1 1 0 0 0 3 0 2 22
"AT5G14910" 5619 1439 5587 1802 6244 1380 12090 3930 2500 640
"AT5G14920" 305 1837 226 72 285 41 546 442 1128 897
"AT5G14930" 98 200 89 185 53 36 238 55 223 78
"AT5G14940" 69 1937 55 2689 70 1283 117 2197 3031 706
"AT5G14950" 2618 3289 1523 1766 1870 813 2505 1621 2982 542
"AT5G14960" 332 666 477 134 326 83 432 349 228 69
"AT5G14970" 1074 2017 766 1154 1169 832 1903 1693 2638 1177
"AT5G14980" 7 85 15 86 13 54 8 127 158 95
"AT5G14990" 0 1 2 1 0 0 0 5 0 8
"AT5G14995" 9 183 21 474 16 197 49 1033 332 65
"AT5G15000" 0 5 0 13 0 0 0 26 1 0
"AT5G15008" 0 0 0 0 1 0 0 0 2 0
"AT5G15010" 380 216 338 230 257 114 396 188 250 159
"AT5G15020" 3947 3214 3735 2717 4655 1046 5331 2683 4458 1795
"AT5G15022" 74 10 33 13 51 5 38 1 0 76
"AT5G15030" 434 611 389 466 539 252 501 473 753 106
"AT5G15040" 0 0 0 0 1 0 0 0 0 0
"AT5G15050" 1493 561 1023 372 1519 278 2182 483 456 178
"AT5G15060" 0 0 0 1 7 0 2 0 6 15
"AT5G15070" 1954 3060 1756 1879 1436 467 1556 2184 5222 236
"AT5G15080" 2004 934 1309 1139 1583 390 2277 840 1275 172
"AT5G15090" 15837 10014 10071 8593 12084 5481 21878 12332 17987 1525
"AT5G15100" 1 47 0 3 0 0 1 3 0 2
"AT5G15110" 0 17 0 8 0 0 0 21 39 15
"AT5G15120" 1301 1325 1184 1598 1516 819 1439 1402 2277 293
"AT5G15130" 0 0 3 0 0 0 0 0 0 0
"AT5G15140" 16 14 9 14 9 0 53 10 71 88
"AT5G15150" 147 1 321 0 392 0 534 62 0 87
"AT5G15160" 16 279 25 33 29 19 56 36 41 3
"AT5G15170" 1267 869 1067 886 1060 438 1824 1020 1508 255
"AT5G15175" 0 0 1 0 0 0 0 0 0 0
"AT5G15180" 0 0 105 842 246 2119 40 2486 4197 4931
"AT5G15190" 20 221 45 311 94 350 300 384 423 93
"AT5G15200" 85050 26312 65878 26936 79577 16657 139263 57782 30394 3563
"AT5G15210" 1732 294 1748 944 1412 742 2088 1677 1781 669
"AT5G15220" 903 320 1128 383 1406 280 2091 670 571 118
"AT5G15230" 1923 44 2044 86 2686 285 4276 802 344 98
"AT5G15240" 444 263 553 522 504 343 1390 277 304 71
"AT5G15250" 3 2 0 5 4 3 5 2 0 0
"AT5G15254" 0 1 0 9 0 7 1 13 3 0
"AT5G15260" 252 693 194 522 327 345 631 454 501 454
"AT5G15265" 2 2 0 0 0 0 5 0 2 0
"AT5G15270" 1870 1346 1600 1422 1796 624 2410 1480 2077 317
"AT5G15280" 1399 869 993 679 1204 300 1478 448 471 293
"AT5G15290" 0 0 1 0 3 0 2 0 0 0
"AT5G15300" 327 139 168 63 235 42 331 60 88 56
"AT5G15310" 6 19 22 11 22 3 78 29 16 0
"AT5G15320" 3241 2058 2518 1947 3105 1148 5512 3662 2797 412
"AT5G15330" 745 534 751 767 792 372 1249 671 640 261
"AT5G15340" 199 38 132 32 145 16 235 52 47 9
"AT5G15350" 4373 2631 3072 1229 3562 1010 9222 4098 4169 395
"AT5G15360" 3453 3291 2794 2507 1 1 3098 1323 1772 20
"AT5G15380" 439 295 17 59 2 62 133 113 283 14
"AT5G15390" 1001 304 1249 481 1503 306 2323 914 682 254
"AT5G15400" 5741 4492 3534 3136 4431 1187 5580 2629 5244 1407
"AT5G15410" 1348 1637 1234 1848 1405 975 2757 2536 3456 501
"AT5G15420" 0 0 0 0 0 0 6 0 1 0
"AT5G15430" 6 13 8 45 19 0 22 3 0 4
"AT5G15440" 723 1385 843 1355 947 879 1554 1466 1681 244
"AT5G15450" 6271 5007 4554 5601 5499 2206 6717 3574 8301 1256
"AT5G15460" 711 413 550 279 616 119 931 355 328 135
"AT5G15470" 893 1675 642 974 819 522 939 808 1707 1509
"AT5G15480" 0 0 0 1 0 0 0 3 0 0
"AT5G15490" 2570 33481 2937 31224 4227 28041 6289 36861 78464 2204
"AT5G15500" 0 1 0 0 0 0 1 0 0 0
"AT5G15510" 2569 2033 1773 884 2314 760 3047 2432 3943 764
"AT5G15520" 2345 967 1322 633 1791 442 3723 1646 1641 144
"AT5G15530" 14215 16170 24401 20889 25062 12064 56874 25952 28780 2554
"AT5G15540" 3312 2611 2549 1379 2745 331 3374 1659 2803 795
"AT5G15546" 0 0 0 0 1 0 2 0 0 0
"AT5G15550" 5581 1335 3540 1123 3922 611 5133 1750 2102 411
"AT5G15560" 1 0 3 0 1 0 1 0 0 0
"AT5G15570" 1901 993 1304 788 1303 388 2032 699 1089 212
"AT5G15580" 4244 2382 6025 2035 6812 395 7740 2946 7259 932
"AT5G15581" 2 0 5 7 5 0 7 1 0 3
"AT5G15600" 85 19 110 12 115 2 295 67 109 35
"AT5G15610" 5747 3698 4590 3292 5259 2007 8706 3828 4524 837
"AT5G15620" 0 2 7 54 5 12 8 11 8 3
"AT5G15630" 6 24 8 35 4 17 8 41 22 38
"AT5G15640" 1348 729 1048 709 1226 442 1842 707 786 195
"AT5G15650" 11322 7924 8832 8876 11963 6984 22960 13396 16725 2882
"AT5G15660" 0 0 10 17 13 6 2 9 0 3
"AT5G15670" 0 0 0 13 2 8 1 20 4 0
"AT5G15680" 6913 5734 4653 5261 5431 2584 7610 3653 8674 813
"AT5G15690" 0 0 0 2 0 0 0 0 3 0
"AT5G15700" 2048 412 1142 269 1214 67 1271 306 686 244
"AT5G15710" 483 525 417 689 454 364 740 329 432 133
"AT5G15720" 6 8 20 11 21 2 23 9 12 0
"AT5G15725" 13 0 8 0 3 0 16 4 0 0
"AT5G15730" 653 631 617 634 826 417 1288 838 957 381
"AT5G15740" 750 2865 770 3615 998 4398 1359 3315 3992 8446
"AT5G15750" 2645 690 1648 551 1930 308 3158 717 881 347
"AT5G15760" 647 372 497 253 604 137 995 446 529 42
"AT5G15770" 99 250 124 301 135 163 203 404 569 60
"AT5G15780" 5 31 37 16 142 0 397 74 0 20
"AT5G15790" 354 947 336 619 411 281 635 787 328 57
"AT5G15800" 58 1259 35 893 57 476 24 951 3049 2244
"AT5G15802" 310 170 307 93 397 73 796 424 203 54
"AT5G15805" 0 0 0 0 0 0 0 0 0 0
"AT5G15810" 6568 2792 4303 2140 4699 611 6909 2516 4187 693
"AT5G15815" 0 0 0 0 0 0 0 0 0 0
"AT5G15820" 244 308 314 393 365 185 476 298 323 106
"AT5G15830" 0 0 0 0 0 0 2 0 0 5
"AT5G15833" 0 0 0 0 0 0 0 0 0 0
"AT5G15840" 121 29 168 65 257 33 295 137 96 81
"AT5G15845" 12 16 12 9 14 1 11 8 3 6
"AT5G15850" 20 11 27 18 32 13 74 26 49 22
"AT5G15853" 3 3 8 6 1 1 10 8 7 0
"AT5G15860" 753 928 487 487 940 421 1836 1223 1327 212
"AT5G15870" 754 461 521 407 887 270 1220 518 544 292
"AT5G15880" 569 731 691 699 669 348 997 809 1193 592
"AT5G15890" 15 2 6 3 11 0 24 16 3 0
"AT5G15900" 2 0 1 0 1 1 3 4 0 0
"AT5G15910" 856 822 502 620 441 354 1085 717 1034 486
"AT5G15920" 2336 2486 1315 906 2020 324 2326 1548 2864 439
"AT5G15930" 549 803 487 698 730 632 1533 832 792 356
"AT5G15940" 251 251 172 272 367 122 560 228 170 2
"AT5G15948" 0 0 1 0 1 0 0 0 0 0
"AT5G15950" 7 0 14 0 11 0 5 0 0 0
"AT5G15960" 7 0 5 0 94 6 555 106 2 5
"AT5G15970" 14 4 12 0 83 0 371 58 0 6
"AT5G15980" 4361 1325 3421 1070 3108 456 3607 666 933 572
"AT5G15990" 6 0 0 1 0 0 7 0 0 3
"AT5G15995" 4 15 2 4 0 0 16 0 3 0
"AT5G16000" 2123 16 2206 26 2570 16 3260 319 34 155
"AT5G16010" 221 209 139 178 161 218 359 230 349 54
"AT5G16020" 0 1 0 1 0 0 0 0 0 0
"AT5G16023" 44 0 23 0 28 0 37 7 0 0
"AT5G16030" 39 0 639 19 561 3 851 60 9 54
"AT5G16040" 2329 718 1350 590 1629 390 2507 1195 1738 1042
"AT5G16050" 13245 6994 11273 9118 12225 5148 20737 10880 13762 1939
"AT5G16060" 978 507 737 426 940 306 1966 1035 1007 449
"AT5G16070" 10054 3973 6545 3938 7714 1969 11772 4350 5407 653
"AT5G16080" 12 1 16 2 7 6 19 13 0 3
"AT5G16090" 0 0 0 0 0 0 1 0 0 0
"AT5G16100" 0 0 0 2 0 0 0 0 20 0
"AT5G16110" 1494 1857 1629 2318 2433 1324 4484 2834 3264 1730
"AT5G16120" 1556 687 2031 1218 2428 884 4534 2092 1015 515
"AT5G16130" 40711 12162 32195 9838 33568 6056 55570 17483 14689 2377
"AT5G16140" 454 136 457 81 486 76 1050 287 130 128
"AT5G16150" 12065 16653 16942 19686 21935 11813 44932 23545 23746 1103
"AT5G16160" 51 29 41 28 42 14 49 46 55 36
"AT5G16170" 2 1 1 0 0 0 5 0 0 0
"AT5G16180" 811 370 451 123 684 97 846 504 383 224
"AT5G16190" 0 0 1 0 0 0 0 1 0 0
"AT5G16200" 127 228 113 201 273 163 925 580 940 18
"AT5G16210" 1944 2575 1697 2110 2099 578 2975 2294 4176 755
"AT5G16220" 466 1163 276 1073 461 580 659 1120 2538 592
"AT5G16230" 12 765 25 801 24 463 22 1063 861 245
"AT5G16235" 0 11 0 2 1 1 0 1 0 3
"AT5G16240" 2653 4738 3665 2891 3403 1890 8406 3441 7587 414
"AT5G16250" 7857 15855 7467 13249 10108 11986 17473 18908 29603 3756
"AT5G16260" 2835 1647 2677 1730 2766 643 3910 2057 3062 532
"AT5G16270" 5580 3182 5303 3638 5885 995 7636 2895 4904 1129
"AT5G16280" 2746 2863 2117 2109 2411 829 3163 1830 3118 862
"AT5G16285" 0 0 0 0 0 0 0 0 0 0
"AT5G16286" 0 0 0 0 0 0 0 0 0 0
"AT5G16290" 4827 1794 3039 1509 4005 1075 5792 2370 2746 459
"AT5G16300" 4047 5190 2910 3751 3159 1623 4266 2987 5911 1495
"AT5G16310" 1110 766 984 1006 1049 541 2013 836 743 121
"AT5G16320" 653 1216 185 240 499 254 802 639 867 106
"AT5G16330" 3 0 1 4 1 1 4 10 4 0
"AT5G16336" 0 0 0 0 0 0 0 0 0 0
"AT5G16340" 100 1679 108 1738 76 158 295 597 2305 59
"AT5G16350" 0 66 6 51 22 185 9 378 179 75
"AT5G16360" 10 450 38 502 68 721 108 616 424 64
"AT5G16370" 1110 1364 1903 1784 3000 1625 6498 4375 4388 293
"AT5G16375" 0 0 0 0 0 0 0 0 0 0
"AT5G16380" 385 573 497 888 555 325 851 613 939 164
"AT5G16390" 11276 8209 13961 10520 16024 6601 31460 14126 17875 1532
"AT5G16400" 1690 2067 2302 2023 2547 1670 6906 4469 4204 360
"AT5G16410" 2 3 0 1 0 0 4 0 2 7
"AT5G16420" 416 151 323 115 352 74 531 115 154 18
"AT5G16430" 1 0 0 1 3 0 1 2 0 0
"AT5G16440" 2283 991 2599 1974 3652 1003 5255 2538 1905 637
"AT5G16450" 34 270 14 172 8 155 47 322 361 111
"AT5G16453" 13 234 9 40 1 3 3 94 88 9
"AT5G16460" 0 0 0 0 0 1 34 3 0 0
"AT5G16470" 4862 3710 4421 3961 4610 1867 11062 7155 7356 1770
"AT5G16480" 327 76 294 157 266 20 508 172 39 28
"AT5G16486" 0 0 0 0 0 0 0 0 0 0
"AT5G16490" 0 0 0 0 0 0 1 0 0 0
"AT5G16500" 1 34 2 27 2 1 1 22 50 6
"AT5G16505" 2515 2046 2616 2292 2930 1566 5106 3172 4180 452
"AT5G16510" 2712 4567 2289 6192 2830 3436 5027 5249 8044 946
"AT5G16520" 783 776 568 596 642 341 1091 460 601 156
"AT5G16530" 0 0 0 0 0 0 0 3 0 0
"AT5G16540" 553 319 455 402 497 210 877 590 661 87
"AT5G16550" 352 1065 382 745 513 398 976 1062 1213 160
"AT5G16560" 1474 27 1079 76 1294 44 1238 165 70 459
"AT5G16567" 1 0 0 2 0 0 0 0 0 0
"AT5G16570" 2 2 9 2 4 0 34 2 0 1
"AT5G16580" 0 10 0 7 0 0 0 0 0 0
"AT5G16590" 813 1158 665 1005 841 683 1389 974 1873 768
"AT5G16600" 4 1 19 1 11 0 18 7 1 0
"AT5G16610" 1060 710 783 508 915 276 1270 544 874 172
"AT5G16620" 5634 2704 4858 2670 6091 1180 8468 3489 3607 750
"AT5G16630" 2053 1106 988 427 1687 280 2186 890 1375 349
"AT5G16640" 122 90 95 70 105 69 150 68 61 38
"AT5G16650" 919 506 1019 698 1494 396 2538 796 447 335
"AT5G16660" 853 1374 1152 1711 1564 1205 2820 1951 1245 420
"AT5G16680" 3002 3323 2190 2070 2690 494 3658 2576 4300 1042
"AT5G16690" 1092 687 1143 597 1142 294 1550 694 825 163
"AT5G16700" 0 0 0 0 1 0 0 3 0 0
"AT5G16710" 1862 1840 3054 2057 3274 1523 5709 3807 3368 276
"AT5G16715" 2806 579 2816 627 3288 315 3774 1078 1104 226
"AT5G16720" 325 245 442 323 385 62 418 266 219 153
"AT5G16730" 1945 4268 2152 2548 2158 921 3054 3021 7510 2139
"AT5G16740" 1 1 1 0 6 0 3 0 8 0
"AT5G16750" 6080 1441 3470 1026 3690 379 4060 828 1525 454
"AT5G16760" 3294 3246 3286 3243 3597 1799 8203 3084 3498 568
"AT5G16770" 33 315 9 17 19 0 39 41 50 12
"AT5G16780" 6125 4267 5230 2162 5517 736 5211 3145 6142 2168
"AT5G16790" 309 91 287 64 242 63 424 145 94 80
"AT5G16800" 554 566 597 518 790 318 1198 789 782 233
"AT5G16810" 1402 910 1778 1329 2071 925 3674 2261 3070 136
"AT5G16820" 478 532 439 845 518 373 723 769 1418 344
"AT5G16830" 483 1571 505 1303 644 994 1398 1283 3071 691
"AT5G16840" 2170 2269 2150 4116 2784 2594 4711 5952 7513 643
"AT5G16850" 601 210 356 81 315 35 442 109 144 12
"AT5G16860" 536 126 305 70 357 38 481 103 145 89
"AT5G16870" 580 387 514 353 555 214 1145 584 549 119
"AT5G16880" 2207 3401 2857 4478 3222 2389 4479 3792 5287 1614
"AT5G16890" 589 622 583 653 592 340 1120 788 1000 289
"AT5G16900" 4 10 10 18 5 2 15 14 14 0
"AT5G16910" 3675 2155 3197 2130 4166 2635 7958 2516 7114 578
"AT5G16920" 0 0 0 0 0 0 2 0 0 0
"AT5G16930" 3275 742 2143 490 2104 110 2281 613 1314 215
"AT5G16940" 33 133 43 128 52 94 150 145 124 49
"AT5G16950" 650 343 579 276 563 153 1031 482 527 518
"AT5G16960" 3 25 2 10 1 0 1 13 1 2
"AT5G16970" 60 4507 155 5913 108 3817 122 6949 8302 1029
"AT5G16980" 18 179 16 72 22 69 27 258 261 48
"AT5G16990" 92 327 567 318 571 210 665 297 990 293
"AT5G17000" 141 957 79 844 56 550 117 990 1490 141
"AT5G17010" 720 738 727 576 875 456 1631 743 1275 240
"AT5G17020" 14874 8776 10928 6743 12505 3467 15345 5104 8155 1371
"AT5G17030" 20 5 9 5 7 2 26 13 14 0
"AT5G17040" 9 10 22 3 35 2 219 32 20 0
"AT5G17050" 2088 741 1864 684 1869 658 4941 1806 2771 194
"AT5G17060" 861 728 791 794 846 448 1449 725 705 278
"AT5G17070" 1189 776 1185 897 1886 648 2554 1724 2050 389
"AT5G17073" 0 0 0 1 0 0 0 0 0 0
"AT5G17080" 0 0 0 0 0 0 0 0 0 0
"AT5G17090" 1075 2865 1572 3633 95 2904 597 4520 6398 566
"AT5G17100" 441 1416 473 645 2 40 329 692 1005 86
"AT5G17110" 180 540 196 421 4 53 90 219 579 90
"AT5G17120" 3 166 0 7 0 2 0 4 3 1
"AT5G17125" 0 0 1 2 0 0 0 0 0 0
"AT5G17130" 0 0 0 0 0 0 0 0 0 0
"AT5G17140" 0 1 0 0 0 0 0 0 0 0
"AT5G17150" 9 39 54 86 49 37 37 87 49 15
"AT5G17160" 8185 4550 8227 4731 7509 1585 9953 6584 9021 1664
"AT5G17165" 5 265 5 100 0 31 3 62 14 33
"AT5G17170" 2285 944 2754 1229 3734 1310 8554 3433 2722 638
"AT5G17180" 0 0 0 2 0 0 0 1 0 7
"AT5G17190" 976 5838 485 3206 1265 3252 3371 5686 6806 835
"AT5G17200" 1 1 7 7 4 8 5 2 0 0
"AT5G17210" 944 149 732 373 841 280 1256 553 398 56
"AT5G17220" 57 6168 101 1822 55 1633 36 2261 10750 1721
"AT5G17230" 3193 1815 4061 2269 3894 1266 7053 2827 1993 421
"AT5G17233" 0 0 0 0 0 0 0 0 0 0
"AT5G17240" 835 441 348 177 754 204 1419 420 386 67
"AT5G17250" 1160 612 754 470 958 205 1003 385 511 94
"AT5G17260" 0 0 0 0 0 0 1 0 0 9
"AT5G17262" 0 0 0 0 0 0 0 0 0 0
"AT5G17270" 4087 1002 2735 1035 2100 158 2668 639 1135 281
"AT5G17280" 229 278 168 253 187 176 473 466 599 178
"AT5G17290" 302 725 315 594 383 258 605 475 511 297
"AT5G17300" 264 464 254 364 293 147 512 366 393 88
"AT5G17310" 672 883 1383 1152 1941 911 2411 1656 1966 335
"AT5G17320" 55 2256 104 2810 66 574 108 1908 2592 103
"AT5G17330" 28 167 12 106 27 175 26 304 406 34
"AT5G17340" 47 0 92 0 29 2 60 7 0 0
"AT5G17350" 121 444 178 532 426 1056 2381 1766 2577 0
"AT5G17360" 136 117 98 140 159 115 262 121 80 60
"AT5G17370" 692 288 442 231 439 84 729 307 386 52
"AT5G17380" 2118 3668 1385 4278 1479 2936 3258 3766 7272 627
"AT5G17390" 28 8 3 1 3 1 21 9 20 14
"AT5G17400" 509 376 500 525 646 230 1259 608 520 169
"AT5G17410" 1880 1134 1500 1428 1771 808 2555 1169 1918 191
"AT5G17420" 194 121 161 27 144 48 210 111 120 33
"AT5G17430" 4052 7 2520 11 2972 2 5456 579 12 229
"AT5G17440" 1864 964 1700 862 1696 291 2552 1613 2046 718
"AT5G17450" 19 6 0 2 1 3 25 8 33 77
"AT5G17460" 201 44 228 73 280 42 419 86 74 50
"AT5G17470" 13 1185 19 496 19 121 24 300 59 10
"AT5G17480" 1 40 0 5 0 0 2 16 5 0
"AT5G17490" 943 879 915 2631 1547 621 2201 1806 3115 104
"AT5G17500" 1 0 0 0 15 0 15 0 0 0
"AT5G17510" 1972 651 1800 726 1944 193 2761 776 1415 628
"AT5G17520" 410 299 265 264 509 255 1066 589 651 37
"AT5G17523" 39 29 23 25 24 4 106 26 22 1
"AT5G17530" 2071 1558 2330 2007 2474 860 3490 2134 2615 477
"AT5G17540" 153 1640 103 675 228 98 267 1068 841 12
"AT5G17550" 945 627 555 645 812 384 1094 792 646 162
"AT5G17560" 2407 895 1804 1090 2007 438 3821 1549 946 230
"AT5G17570" 138 77 134 225 143 105 187 143 110 18
"AT5G17580" 286 122 235 216 221 52 259 139 87 39
"AT5G17590" 8 655 56 1537 42 525 16 1252 1584 86
"AT5G17600" 9 40 14 123 27 27 47 61 178 37
"AT5G17610" 415 525 518 853 607 518 1082 1139 767 250
"AT5G17620" 847 579 943 703 948 322 1495 691 594 158
"AT5G17630" 4197 1882 4074 1577 4647 914 5558 1264 1611 815
"AT5G17640" 60 56 176 31 199 42 375 130 102 54
"AT5G17650" 10 56 51 184 24 107 58 166 291 84
"AT5G17660" 817 226 718 354 876 257 1581 499 382 239
"AT5G17670" 1100 718 1634 1284 1682 727 2970 2113 2025 162
"AT5G17680" 327 311 227 254 210 158 539 186 194 20
"AT5G17690" 1565 1519 1328 1099 1464 515 2034 1261 2183 254
